Area Code,Item Code,Element Code,Element Name,Num_2000,Symb_2000,Num_2001,Symb_2001,Num_2002,Symb_2002,Num_2003,Symb_2003,Num_2004,Symb_2004,Num_2005,Symb_2005
72,113,61,Imports - Qty (Mt),0.000,T,0.000,T,25.000,*,515.000,P,5.000,P,8.000,P
72,168,61,Imports - Qty (Mt),390.000,*,588.000,*,184.000,*,775.000,P,1032.000,P,937.000,P
72,632,61,Imports - Qty (Mt),1.000,*,4.000,*,4.000,T,10.000,P,79.000,P,1.000,P
72,632,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
72,633,61,Imports - Qty (Mt),790.000,*,1185.000,*,17760.000,*,1077.000,P,689.000,P,2511.000,P
72,633,91,Exports - Qty (Mt),0.000,M,0.000,*,362.000,*,30.000,P,0.000,P,20.000,P
72,634,61,Imports - Qty (Mt),1177.000,*,767.000,*,822.000,*,894.000,P,1356.000,P,1676.000,P
72,634,91,Exports - Qty (Mt),35.000,F,50.000,F,69.000,*,30.000,F,7.000,P,0.000,P
72,1242,61,Imports - Qty (Mt),190.000, ,190.000, ,495.000,*,1179.000,P,919.000,P,2876.000,P
72,1275,61,Imports - Qty (Mt),0.000,T,16.000,*,90.000,F,167.000,P,281.000,P,1147.000,P
73,18,61,Imports - Qty (Mt),2698.000, ,2975.000, ,5009.000,*,2623.000, ,7678.000, ,9742.000, 
73,18,91,Exports - Qty (Mt),110.000, ,6.000, ,0.000,*,0.000,T,0.000, ,0.000, 
73,27,61,Imports - Qty (Mt),868.000, ,328.000, ,524.000, ,1615.000, ,696.000, ,4291.000, 
73,27,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,3.000, ,1.000, 
73,28,61,Imports - Qty (Mt),180.000, ,199.000, ,244.000, ,204.000, ,330.000, ,238.000, 
73,28,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
73,31,61,Imports - Qty (Mt),87.000, ,4.000, ,1666.000,*,287.000, ,9572.000, ,3868.000,*
73,31,91,Exports - Qty (Mt),0.000,M,0.000, ,0.000,T,0.000,T,0.000, ,1.000, 
73,32,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
73,34,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,4.000, ,40.000, 
73,34,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
73,35,61,Imports - Qty (Mt),10.000, ,0.000, ,8.000, ,7.000, ,19.000, ,15.000, 
73,38,61,Imports - Qty (Mt),68.000, ,4.000, ,10.000, ,7.000, ,19.000, ,9.000, 
73,41,61,Imports - Qty (Mt),47.000, ,28.000, ,84.000, ,201.000, ,496.000, ,821.000, 
73,41,91,Exports - Qty (Mt),1.000, ,2.000, ,0.000,*,89.000, ,0.000,*,0.000, 
73,51,41,Extr Rate (Hg/Mt),65138.887,C,65948.719,C,64285.711,C,62222.223,C,64000.000,C,64102.562,C
73,51,51,Production (Mt),23450.000, ,25720.000, ,27000.000, ,28000.000, ,48000.000, ,50000.000, 
73,51,61,Imports - Qty (Mt),109.000, ,182.000, ,633.000, ,944.000, ,4217.000, ,11078.000, 
73,51,91,Exports - Qty (Mt),974.000, ,623.000, ,245.000, ,201.000, ,107.000, ,239.000, 
73,113,61,Imports - Qty (Mt),36.000, ,447.000, ,1186.000, ,1567.000, ,2328.000, ,6252.000,*
73,113,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,22.000, ,8611.000, 
73,154,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
73,168,61,Imports - Qty (Mt),1098.000, ,1435.000, ,2846.000, ,4463.000, ,6858.000, ,8694.000, 
73,168,91,Exports - Qty (Mt),25.000, ,40.000, ,59.000, ,62.000, ,165.000, ,128.000, 
73,172,41,Extr Rate (Hg/Mt),11000.000,C,11000.000,C,11000.000,C,11000.000,C,11000.000,C,11000.000,C
73,172,51,Production (Mt),1210.000,C,1100.000,C,2200.000,C,7700.000,C,8800.000,C,7700.000,C
73,172,61,Imports - Qty (Mt),6.000, ,203.000, ,10.000, ,17.000, ,35.000, ,59.000, 
73,175,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,1.000, ,0.000,*
73,632,41,Extr Rate (Hg/Mt),5000.000,C,5000.000,C,5000.000,C,5000.000,C,5000.000,C,5000.000,C
73,632,51,Production (Mt),0.000,M,0.000,M,2500.000,C,2500.000,C,2500.000,C,2500.000,C
73,632,61,Imports - Qty (Mt),3288.000, ,4767.000, ,1214.000, ,2448.000, ,3768.000, ,2942.000, 
73,632,91,Exports - Qty (Mt),1651.000, ,2859.000, ,1357.000, ,1558.000, ,5.000, ,0.000,*
73,633,41,Extr Rate (Hg/Mt),54900.000,C,54900.000,C,54900.000,C,54900.000,C,54900.000,C,54900.000,C
73,633,51,Production (Mt),5490.000,C,5490.000,C,10980.000,C,38430.000,C,45018.000,C,65880.000,C
73,633,61,Imports - Qty (Mt),534.000, ,407.000, ,545.000, ,958.000, ,1458.000, ,2806.000, 
73,633,91,Exports - Qty (Mt),9466.000, ,10088.000, ,9871.000, ,38102.000, ,44841.000, ,66433.000, 
73,634,41,Extr Rate (Hg/Mt),3402.000,C,3344.444,C,3520.000,C,3196.250,C,3489.947,C,3395.522,C
73,634,51,Production (Mt),5103.000, ,6020.000, ,2112.000, ,2557.000, ,6596.000, ,9100.000,*
73,634,61,Imports - Qty (Mt),256.000, ,384.000, ,444.000, ,1407.000, ,1669.000, ,4389.000, 
73,634,91,Exports - Qty (Mt),1792.000, ,3772.000, ,4727.000, ,8115.000, ,7515.000, ,13537.000, 
73,654,41,Extr Rate (Hg/Mt),5000.000,C,5000.000,C,5000.000,C,5000.000,C,5000.000,C,5000.000,C
73,654,51,Production (Mt),65300.000,C,57600.000,C,50250.000,C,57500.000,C,54450.000,C,86650.000,C
73,654,61,Imports - Qty (Mt),2.000, ,0.000, ,8.000, ,0.000,*,1.000, ,0.000,*
73,654,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
73,846,61,Imports - Qty (Mt),0.000,M,0.000, ,69.000, ,0.000,*,0.000,T,0.000,T
73,1242,61,Imports - Qty (Mt),3463.000, ,5482.000, ,5899.000, ,6618.000, ,9031.000, ,9240.000, 
73,1242,91,Exports - Qty (Mt),45.000, ,28.000, ,31.000, ,0.000,*,0.000, ,0.000, 
73,1275,61,Imports - Qty (Mt),840.000, ,155.000, ,1054.000, ,6157.000, ,3440.000, ,3465.000, 
73,1275,91,Exports - Qty (Mt),0.000,M,0.000, ,0.000,T,19.000, ,7.000, ,0.000, 
74,18,61,Imports - Qty (Mt),1215.000, ,1252.000, ,1153.000, ,2908.000,P,1191.000, ,1546.000, 
74,18,91,Exports - Qty (Mt),0.000,M,2.000, ,0.000,M,0.000,M,0.000,M,0.000,M
74,27,41,Yield (Hg/Ha),20000.000,C,20061.984,C,19113.402,C,24885.654,C,23450.414,C,26160.000,C
74,27,51,Production (Mt),1000.000,F,971.000,E,927.000,E,1197.000,E,1135.000,E,1308.000,E
74,27,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000, ,0.000, ,0.000, ,0.000, 
74,27,91,Exports - Qty (Mt),157.000, ,8.000, ,0.000,M,0.000,M,0.000,M,0.000,M
74,28,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000, ,67.000,*,0.000,*,0.000, 
74,28,91,Exports - Qty (Mt),158.000, ,0.000,F,0.000,F,0.000,*,83.000, ,0.000,*
74,31,41,Extr Rate (Hg/Mt),6700.000,C,6700.000,C,6700.000,C,6700.000,C,6700.000,C,6700.000,C
74,31,51,Production (Mt),498.882,C,580.187,C,557.808,C,729.463,C,688.927,C,801.119,C
74,31,61,Imports - Qty (Mt),34505.000,*,63911.000, ,88823.000,*,14045.000,*,44208.000, ,57550.000, 
74,31,91,Exports - Qty (Mt),27.000, ,676.000, ,548.000, ,7.000, ,631.000, ,48.000, 
74,32,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000, ,0.000,P,770.000, ,0.000, 
74,32,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,33.000, 
74,34,61,Imports - Qty (Mt),780.000, ,886.000, ,0.000, ,408.000, ,854.000, ,2443.000, 
74,34,91,Exports - Qty (Mt),2.000, ,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
74,35,41,Extr Rate (Hg/Mt),1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C
74,35,51,Production (Mt),74.460,C,86.595,C,83.255,C,108.875,C,102.825,C,119.570,C
74,38,61,Imports - Qty (Mt),7.000,T,7.000,T,0.000, ,0.000, ,0.000,T,0.000, 
74,41,61,Imports - Qty (Mt),41.000, ,90.000, ,100.000, ,50.000, ,76.000, ,215.000, 
74,41,91,Exports - Qty (Mt),0.000,T,0.000,T,0.000,T,0.000,P,0.000,T,0.000,T
74,51,41,Extr Rate (Hg/Mt),75233.648,C,75391.305,C,75428.570,C,75000.000,C,75247.523,C,75221.242,C
74,51,51,Production (Mt),80500.000, ,86700.000, ,79200.000, ,75000.000,*,76000.000,*,85000.000,*
74,51,61,Imports - Qty (Mt),5096.000, ,4759.000, ,4262.000, ,2576.000, ,3216.000, ,3552.000, 
74,51,91,Exports - Qty (Mt),1.000,T,1.000, ,0.000, ,705.000, ,80.000, ,273.000, 
74,113,61,Imports - Qty (Mt),0.000, ,43.000, ,0.000, ,25.000, ,68.000, ,73.000, 
74,154,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000, ,0.000, 
74,168,61,Imports - Qty (Mt),962.000, ,1026.000, ,218.000, ,697.000, ,1382.000, ,1258.000, 
74,168,91,Exports - Qty (Mt),0.000, ,0.000,M,0.000,M,0.000,M,0.000,M,72.000, 
74,172,61,Imports - Qty (Mt),4.000, ,2.000, ,8.000, ,0.000, ,27.000, ,4.000, 
74,632,61,Imports - Qty (Mt),269.000, ,202.000, ,121.000, ,118.000, ,200.000, ,186.000, 
74,633,61,Imports - Qty (Mt),995.000, ,1264.000, ,942.000, ,699.000, ,2035.000, ,1895.000, 
74,633,91,Exports - Qty (Mt),12.000, ,0.000,M,0.000,M,39.000, ,36.000, ,2.000, 
74,634,61,Imports - Qty (Mt),2659.000, ,3140.000, ,3245.000, ,1518.000, ,3590.000, ,3493.000, 
74,634,91,Exports - Qty (Mt),0.000, ,2.000, ,0.000,M,0.000,M,0.000,M,5.000, 
74,1242,61,Imports - Qty (Mt),2303.000, ,2125.000, ,2054.000, ,1099.000, ,1801.000, ,1859.000, 
74,1242,91,Exports - Qty (Mt),0.000,M,1.000, ,0.000,M,0.000,M,0.000,M,0.000,M
74,1275,61,Imports - Qty (Mt),768.000, ,836.000, ,88.000, ,840.000, ,807.000, ,136.000, 
74,1275,91,Exports - Qty (Mt),0.000,T,0.000,T,0.000,T,0.000,T,0.000,T,15.000, 
75,18,61,Imports - Qty (Mt),427.000, ,357.000, ,403.000, ,583.000, ,720.000,P,1124.000,P
75,18,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
75,27,41,Yield (Hg/Ha),22142.855,C,23285.713,C,20452.002,C,17380.246,C,20375.000,C,10034.130,C
75,27,51,Production (Mt),34100.000, ,32600.000, ,20452.000, ,20500.000,*,32600.000,*,17934.000, 
75,27,61,Imports - Qty (Mt),26306.000, ,11618.000, ,18284.000, ,43.000, ,0.000, ,0.000, 
75,27,91,Exports - Qty (Mt),350.000, ,235.000, ,173.000, ,173.000,T,0.000, ,0.000, 
75,28,61,Imports - Qty (Mt),666.000, ,37.000,*,2300.000, ,878.000,*,1466.000,P,629.000,P
75,28,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,180.000, ,0.000, ,0.000, 
75,31,41,Extr Rate (Hg/Mt),6300.000,C,6300.000,C,6300.000,C,6300.000,C,6300.000,C,6300.000,C
75,31,51,Production (Mt),35511.840,C,26066.723,C,22789.342,C,11477.516,C,18768.330,C,9898.334,C
75,31,61,Imports - Qty (Mt),12870.000, ,8750.000,*,2736.000, ,1400.000,*,10858.000,P,50466.000,*
75,31,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
75,32,61,Imports - Qty (Mt),59257.000, ,38028.000, ,52576.000, ,77589.000, ,17183.000,P,60176.000,P
75,32,91,Exports - Qty (Mt),0.000, ,0.000, ,20.000, ,920.000,P,409.000,P,143.000,P
75,34,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
75,35,41,Extr Rate (Hg/Mt),800.000,C,800.000,C,800.000,C,800.000,C,800.000,C,800.000,C
75,35,51,Production (Mt),4509.440,C,3310.060,C,2893.885,C,1457.462,C,2383.280,C,1256.931,C
75,38,61,Imports - Qty (Mt),0.000, ,7.000, ,7.000,T,10.000, ,0.000,P,0.000,P
75,41,61,Imports - Qty (Mt),56.000, ,128.000, ,191.000, ,253.000,*,180.000,P,74.000,P
75,41,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
75,51,41,Extr Rate (Hg/Mt),65000.000,C,65000.000,C,65000.000,C,65000.000,C,65000.000,C,65000.000,C
75,51,51,Production (Mt),2086.500,C,1072.500,C,2028.000,C,2138.500,C,2125.500,C,2879.500,C
75,51,61,Imports - Qty (Mt),34.000, ,10.000, ,24.000, ,352.000, ,172.000,P,213.000,P
75,113,61,Imports - Qty (Mt),26.000, ,9.000, ,2.000, ,57.000, ,44.000,P,0.000,P
75,113,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,6.000, ,0.000,F,0.000,F
75,168,61,Imports - Qty (Mt),176.000, ,223.000, ,886.000, ,1101.000, ,2605.000,P,1108.000,P
75,168,91,Exports - Qty (Mt),300.000, ,216.000, ,78.000, ,100.000,F,100.000,F,0.000,P
75,172,61,Imports - Qty (Mt),61.000, ,335.000, ,236.000, ,24.000, ,184.000,P,103.000,P
75,632,61,Imports - Qty (Mt),0.000, ,19.000, ,100.000,*,20.000, ,190.000,P,199.000,P
75,633,61,Imports - Qty (Mt),701.000, ,988.000, ,5092.000, ,1562.000, ,2747.000,P,3352.000,P
75,633,91,Exports - Qty (Mt),0.000, ,6.000, ,5.000, ,31.000, ,5.000,P,0.000,P
75,634,61,Imports - Qty (Mt),50.000,F,14.000, ,16.000,*,15.000, ,167.000,P,100.000,P
75,654,41,Extr Rate (Hg/Mt),4000.000,C,4000.000,C,4000.000,C,4000.000,C,4000.000,C,4000.000,C
75,654,51,Production (Mt),3277.960,C,3454.911,C,3605.369,C,4043.397,C,4074.940,C,3949.167,C
75,1241,61,Imports - Qty (Mt),0.000, ,180.000, ,20.000, ,115.000, ,115.000,T,115.000,T
75,1241,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
75,1242,61,Imports - Qty (Mt),1826.000, ,685.000,*,1542.000, ,1827.000, ,5086.000,P,3327.000,P
75,1242,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
75,1275,61,Imports - Qty (Mt),433.000, ,3206.000, ,212.000, ,137.000, ,495.000,P,1338.000,P
75,1275,91,Exports - Qty (Mt),0.000, ,0.000, ,6.000, ,6.000,T,6.000,T,6.000,T
79,18,61,Imports - Qty (Mt),209129.000, ,252536.000, ,273094.000, ,294816.000, ,301068.000, ,315093.000, 
79,18,91,Exports - Qty (Mt),24504.000, ,21259.000, ,18389.000, ,17511.000, ,19146.000, ,22379.000, 
79,27,61,Imports - Qty (Mt),3736.000, ,2629.000, ,4849.000, ,6795.000, ,7855.000, ,8925.000, 
79,27,91,Exports - Qty (Mt),48.000, ,53.000, ,97.000, ,124.000, ,69.000, ,119.000, 
79,28,41,Extr Rate (Hg/Mt),8000.000,C,8000.000,C,8000.000,C,8000.000,C,8000.000,C,8000.000,C
79,28,51,Production (Mt),2950.400,C,2060.800,C,3801.600,C,5336.800,C,6228.800,C,7044.800,C
79,28,61,Imports - Qty (Mt),120369.000, ,122822.000, ,140393.000, ,126012.000, ,130080.000, ,126089.000, 
79,28,91,Exports - Qty (Mt),2628.000, ,2881.000, ,2781.000, ,2373.000, ,3146.000, ,3390.000, 
79,29,41,Extr Rate (Hg/Mt),8800.000,C,8800.000,C,8800.000,C,8800.000,C,8800.000,C,8800.000,C
79,29,51,Production (Mt),82448.430,C,82721.578,C,99803.961,C,88858.703,C,92543.266,C,89534.539,C
79,29,61,Imports - Qty (Mt),131293.000, ,123450.000, ,112129.000, ,118024.000, ,136298.000, ,141196.000, 
79,29,91,Exports - Qty (Mt),63259.000, ,48229.000, ,55492.000, ,51217.000, ,52570.000, ,52123.000, 
79,31,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
79,31,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
79,32,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
79,32,51,Production (Mt),25000.000,C,30000.000,C,24500.000,C,25000.000,C,35000.000,C,40000.000,C
79,32,61,Imports - Qty (Mt),32944.000, ,29763.000, ,31925.000, ,28676.000, ,26134.000, ,29426.000, 
79,32,91,Exports - Qty (Mt),2722.000, ,2415.000, ,2823.000, ,2865.000, ,3259.000, ,5354.000, 
79,33,41,Extr Rate (Hg/Mt),800.000,C,800.000,C,800.000,C,800.000,C,800.000,C,800.000,C
79,33,51,Production (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
79,34,41,Extr Rate (Hg/Mt),6600.000,C,6600.000,C,6600.000,C,6600.000,C,6600.000,C,6600.000,C
79,34,51,Production (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
79,34,61,Imports - Qty (Mt),1460.000, ,1989.000, ,2294.000, ,5544.000, ,1938.000, ,2428.000, 
79,34,91,Exports - Qty (Mt),310.000, ,294.000, ,277.000, ,115.000, ,402.000, ,2258.000, 
79,35,41,Extr Rate (Hg/Mt),1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C
79,35,51,Production (Mt),9737.940,C,9657.780,C,11816.560,C,10764.680,C,11294.880,C,11054.980,C
79,35,61,Imports - Qty (Mt),410.000,*,46.000, ,56.000, ,197.000, ,119.000, ,122.000, 
79,35,91,Exports - Qty (Mt),7609.000, ,6171.000, ,6577.000, ,5634.000, ,5321.000, ,5436.000, 
79,38,41,Extr Rate (Hg/Mt),8000.000,C,8000.000,C,8000.000,C,8000.000,C,8000.000,C,8000.000,C
79,38,51,Production (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
79,38,61,Imports - Qty (Mt),4630.000, ,5180.000, ,7264.000, ,6593.000, ,8109.000, ,10729.000, 
79,38,91,Exports - Qty (Mt),1027.000, ,998.000, ,1592.000, ,2992.000, ,3333.000, ,5116.000, 
79,41,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
79,41,51,Production (Mt),2000.000,C,0.000,C,16500.000,C,21000.000,C,42000.000,C,82000.000,C
79,41,61,Imports - Qty (Mt),99199.000, ,99787.000, ,99632.000, ,90704.000, ,96058.000, ,83500.000, 
79,41,91,Exports - Qty (Mt),101159.000, ,94531.000, ,113537.000, ,110816.000, ,137309.000, ,144299.000, 
79,51,41,Extr Rate (Hg/Mt),77074.688,C,60365.887,C,59615.453,C,54342.219,C,62593.395,C,75734.070,C
79,51,51,Production (Mt),10687700.000, ,10637200.000, ,10213600.000, ,9893300.000, ,9761453.000, ,9480625.000, 
79,51,61,Imports - Qty (Mt),323037.000,*,338431.000, ,330472.000, ,274804.000, ,312302.000, ,389732.000, 
79,51,91,Exports - Qty (Mt),792628.000, ,973368.000, ,1011195.000, ,1121137.000, ,1354499.000, ,1420384.000, 
79,113,61,Imports - Qty (Mt),59652.000, ,45125.000, ,67868.000, ,33871.000, ,41253.000, ,47523.000, 
79,113,91,Exports - Qty (Mt),34106.000, ,31188.000, ,30969.000, ,28353.000, ,54041.000, ,29680.000, 
79,154,61,Imports - Qty (Mt),18236.000, ,19663.000, ,16848.000, ,17733.000, ,19691.000, ,18901.000, 
79,154,91,Exports - Qty (Mt),5465.000, ,3722.000, ,3757.000, ,4068.000, ,3740.000, ,4879.000, 
79,155,61,Imports - Qty (Mt),103.000, ,86.000, ,85.000, ,47.000, ,70.000, ,69.000, 
79,155,91,Exports - Qty (Mt),37.000, ,21.000, ,34.000, ,16.000, ,11.000, ,10.000, 
79,168,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
79,168,51,Production (Mt),33400.000,C,46700.000,C,62500.000,C,147000.000,C,142000.000,C,100000.000,C
79,168,61,Imports - Qty (Mt),111392.000, ,107196.000, ,107707.000, ,128141.000, ,142742.000, ,133946.000, 
79,168,91,Exports - Qty (Mt),144792.000, ,153861.000, ,170145.000, ,170300.000, ,193305.000, ,183277.000, 
79,172,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
79,172,51,Production (Mt),303000.000, ,247000.000, ,243000.000, ,417000.000,F,434000.000,F,252000.000,F
79,172,61,Imports - Qty (Mt),347566.000, ,432159.000, ,522316.000, ,568458.000, ,597375.000, ,576846.000, 
79,172,91,Exports - Qty (Mt),249240.000, ,179610.000, ,175197.000, ,177286.000, ,136433.000, ,540.000, 
79,175,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
79,175,51,Production (Mt),0.000,C,0.000,C,0.000,C,0.000,C,0.000,C,0.000,C
79,175,61,Imports - Qty (Mt),32415.000, ,80678.000, ,64740.000, ,65185.000, ,72948.000, ,80568.000, 
79,175,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
79,632,41,Extr Rate (Hg/Mt),5000.000,C,5000.000,C,5000.000,C,5000.000,C,5000.000,C,5000.000,C
79,632,51,Production (Mt),175000.000,C,175000.000,C,175000.000,C,175000.000,C,175000.000,C,175000.000,C
79,632,61,Imports - Qty (Mt),156884.000, ,163915.000, ,168873.000, ,192844.000, ,233925.000, ,273823.000, 
79,632,91,Exports - Qty (Mt),58070.000, ,60868.000, ,66769.000, ,69565.000, ,78393.000, ,123033.000, 
79,633,41,Extr Rate (Hg/Mt),50000.000,C,50000.000,C,50000.000,C,50000.000,C,50000.000,C,50000.000,C
79,633,51,Production (Mt),0.000,C,0.000,C,125000.000,C,927500.000,C,1010000.000,C,585000.000,C
79,633,61,Imports - Qty (Mt),502608.000,*,791870.000, ,843259.000, ,622775.000, ,567854.000, ,667383.000, 
79,633,91,Exports - Qty (Mt),477209.000, ,698222.000, ,948155.000, ,1537933.000, ,1575440.000, ,1248974.000, 
79,634,41,Extr Rate (Hg/Mt),5947.983,C,6877.005,C,7213.114,C,7083.333,C,6802.721,C,6795.302,C
79,634,51,Production (Mt),402500.000, ,385800.000, ,396000.000, ,340000.000,F,400000.000,F,405000.000,F
79,634,61,Imports - Qty (Mt),188741.000, ,194627.000, ,226593.000, ,234495.000, ,199827.000, ,234914.000, 
79,634,91,Exports - Qty (Mt),75718.000, ,71388.000, ,85167.000, ,104132.000, ,98640.000, ,142195.000, 
79,654,41,Extr Rate (Hg/Mt),3500.000,C,3500.000,C,3500.000,C,3500.000,C,3500.000,C,3500.000,C
79,654,51,Production (Mt),846510.000,C,935585.000,C,914270.000,C,880880.000,C,720825.750,C,613140.812,C
79,654,61,Imports - Qty (Mt),109884.000, ,68522.000, ,84168.000, ,67664.000, ,33838.000, ,43121.000, 
79,654,91,Exports - Qty (Mt),107601.000, ,95451.000, ,90304.000, ,71279.000, ,98214.000, ,91199.000, 
79,846,61,Imports - Qty (Mt),450788.000, ,412620.000, ,366990.000, ,308326.000, ,296009.000, ,320388.000, 
79,846,91,Exports - Qty (Mt),294243.000, ,245508.000, ,218993.000, ,194326.000, ,172119.000, ,164460.000, 
79,1242,41,Extr Rate (Hg/Mt),12489.251,C,12460.187,C,12489.896,C,12490.195,C,12483.735,C,12494.011,C
79,1242,51,Production (Mt),546000.000, ,508600.000, ,514954.000, ,505063.000, ,500169.000, ,400000.000,F
79,1242,61,Imports - Qty (Mt),32332.000, ,33171.000, ,27865.000, ,46489.000, ,89182.000, ,113953.000, 
79,1242,91,Exports - Qty (Mt),80278.000, ,99116.000, ,79804.000, ,88321.000, ,55858.000, ,70910.000, 
79,1275,41,Extr Rate (Hg/Mt),11000.000,C,11000.000,C,11000.000,C,11000.000,C,11000.000,C,11000.000,C
79,1275,51,Production (Mt),233887.484,C,220671.000,C,209588.500,C,220588.500,C,220000.000,C,220000.000,C
79,1275,61,Imports - Qty (Mt),72389.000, ,80877.000, ,82682.000, ,86644.000, ,92868.000, ,124046.000, 
79,1275,91,Exports - Qty (Mt),294751.000, ,250338.000, ,242548.000, ,281280.000, ,289120.000, ,298674.000, 
80,18,61,Imports - Qty (Mt),2700.000,*,4200.000,*,3027.000,*,2477.000, ,4530.000, ,5262.000, 
80,18,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,173.000, ,282.000, ,243.000, 
80,27,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,17.000, ,1.000, ,136.000, 
80,27,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,13.000, ,0.000,*,0.000,T
80,28,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,87.000, ,110.000, ,128.000, 
80,28,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,13.000, ,0.000,*,0.000,T
80,31,41,Extr Rate (Hg/Mt),6500.000,C,6500.000,C,6500.000,C,6500.000,C,6500.000,C,6500.000,C
80,31,51,Production (Mt),0.000,M,0.000,M,0.000,M,2.600,C,0.650,C,88.400,C
80,31,61,Imports - Qty (Mt),2500.000,*,2860.000,*,4041.000,*,5390.000, ,6784.000, ,6983.000, 
80,31,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,242.000, ,160.000, ,77.000, 
80,32,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,25.000, ,1.000, ,0.000,*
80,34,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,2.000, ,14.000, ,0.000,*
80,35,41,Extr Rate (Hg/Mt),800.000,C,800.000,C,800.000,C,800.000,C,800.000,C,800.000,C
80,35,51,Production (Mt),0.000,M,0.000,M,0.000,M,0.320,C,0.080,C,10.880,C
80,38,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000, ,0.000,T
80,41,61,Imports - Qty (Mt),790.000,*,795.000,*,798.000,*,778.000, ,1455.000, ,1554.000, 
80,41,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,84.000, ,162.000, ,194.000, 
80,51,41,Extr Rate (Hg/Mt),57414.945,C,57896.996,C,57757.473,C,57730.652,C,57393.543,C,57767.207,C
80,51,51,Production (Mt),53249.000, ,52897.000, ,58241.000, ,64645.000, ,90950.000, ,107234.000, 
80,51,61,Imports - Qty (Mt),41500.000,*,98800.000,*,85100.000,*,36900.000, ,106611.000, ,98430.000, 
80,51,91,Exports - Qty (Mt),6.000,*,700.000,*,3600.000,*,361.000, ,1026.000, ,1096.000, 
80,113,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,256.000, ,30.000, ,267.000, 
